""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"AGRP",5.882230194,6.155767128,5.905655403,6.036669894,5.905353057,5.906666993,6.026867194,5.884396958,5.8897464,5.889452006,5.792731153,6.098039352,6.052529312,5.953080629,6.296720661
"ARID3A",8.769125651,8.528019253,8.634035151,8.551990045,8.98134917,8.859694295,8.730782277,9.038772466,8.417209581,8.826060967,8.729808944,8.814345503,8.38255141,8.533676308,8.704420351
"DRP2",5.583963912,5.919856058,5.450745455,5.822450821,5.308154238,5.559677162,5.468059277,5.333837689,5.511511665,5.513876075,5.643305361,5.709970941,5.487422441,5.288667733,5.775598768
"ATN1",7.471044752,7.579673096,7.504450596,7.563095819,7.527932791,7.388753031,7.400692872,7.218711291,7.243782565,7.29073729,7.258646281,7.411907412,7.41721296,7.183801181,7.438446388
"DSC1",4.56819866,4.430223164,4.451021987,4.859657723,4.645687298,4.737574463,4.624858526,4.503086032,4.316730096,4.287634681,4.565643635,4.34553981,4.701523824,4.804062135,4.77672795
"DSC2",5.408432545,4.964541665,5.26891062,5.428802314,4.958147514,5.047673579,5.029696861,5.694231583,6.349355634,5.589990083,5.525888488,5.1302644,5.171096181,5.263778676,4.816178374
"DSC3",3.775132477,3.699653688,3.793693669,3.706239376,3.523743592,3.802969994,3.750105901,3.694575066,3.854210673,3.709533886,3.910050869,4.065306118,3.915346573,3.655998323,3.925412904
"DSCAM",5.29927454,5.299056124,5.317865858,5.320072234,5.138355213,5.379080468,5.232797662,5.13103363,5.315157189,5.119941107,5.336981138,5.334580447,5.400994902,5.011702412,5.535898265
"RCAN1",6.428012682,6.414687121,6.609049499,6.602159956,6.872174184,6.473472493,6.614659304,6.651620986,6.572830567,6.721703923,6.627321592,6.434175464,6.842935397,7.037001269,6.71358438
"DSG1",3.476332658,3.765847164,3.83017259,3.873972429,3.648498681,3.755935012,3.69266554,3.708686951,3.943626609,3.698825059,3.803345508,3.831170066,3.605724346,3.775259631,3.654336218
"JAG1",4.946218205,5.018528135,4.866705165,4.956043061,5.028353627,5.011928253,4.907343493,4.875689968,5.036910121,4.854009435,4.90322225,4.761326553,4.838004712,4.928098728,4.786297489
"DSG3",5.371191685,5.317215201,5.191958644,5.193481647,5.065112762,5.220803063,5.042676627,5.1666484,5.47794385,5.239620806,5.0979971,5.461469411,5.109159034,4.936718631,5.211379691
"TSC22D3",12.53250999,12.63717994,12.29657198,11.87367038,12.19095151,12.00704532,12.13892276,12.1433463,12.01821799,12.10003455,11.92054475,11.79370864,11.575885,11.81915333,11.63172429
"DSP",5.676519669,5.39344641,5.455371453,5.270475724,5.774597398,5.614778603,5.284018428,5.432001083,5.180499492,5.414528397,5.438344871,5.735650482,5.32946807,5.272550119,5.508341228
"DSPP",4.942659831,5.825005329,4.255141935,5.041599676,4.68151698,4.770891436,4.364028252,4.617921874,4.627108488,4.612701884,4.674765158,4.473897327,4.4463226,4.361248493,4.585554271
"SLC26A2",8.214271979,7.748221837,7.968286838,7.990178041,8.016008189,7.587333554,7.97611625,7.890045137,7.986440678,7.92249968,7.767367942,8.037689146,8.302388207,8.268392855,7.641900344
"DTNA",3.917379731,3.990131438,3.960605542,3.993257811,3.896051223,4.005421249,3.952592553,3.861102129,3.954937623,3.983128006,3.937618688,3.967625984,4.045654552,3.853354731,4.024257828
"DTNB",6.791681551,7.0198716,6.870512989,6.913596345,6.887487913,6.736410355,6.774496015,6.601539457,6.903202374,6.717584463,6.682949234,6.806161952,6.993832195,6.61706298,7.137175763
"HBEGF",5.140554578,5.080687666,5.138759088,5.061250422,5.124823032,5.191111677,5.083631963,5.143796513,5.05890663,5.051822241,5.205888367,5.348824854,5.339357688,5.239924763,5.485352295
"AGT",5.025193643,4.98007999,5.075424142,5.068869208,4.985084575,5.15433046,5.054613949,4.985665172,5.107262845,4.984050042,5.00085244,5.354568474,5.186529874,5.028981535,5.346888974
"DTYMK",5.620462043,5.778870238,5.710511635,5.897060181,5.863412227,5.759762528,5.67388049,5.792763299,5.542420498,5.587263943,5.513239388,5.503493868,6.128526291,5.72905636,5.983219262
"ECM2",4.141301329,3.817855766,4.04075036,3.825949195,3.930036382,3.867940796,3.7616306,3.849202742,4.025266917,3.80811081,3.89265291,3.747377219,3.86604416,3.747465456,3.67873091
"DUSP1",9.584704552,9.993414518,9.599422419,9.175571009,9.438404108,9.411589441,9.759009536,10.08202025,9.906997053,9.985978215,10.26177023,9.443171414,9.244317214,9.650774514,9.447190917
"DUSP2",7.612917375,7.759757346,6.784158783,6.987055994,6.905187116,6.993194851,6.904028378,6.544141737,6.571301152,6.454754699,6.54788891,6.682035602,7.037231648,6.422729988,7.039630885
"DUSP3",7.217332758,7.100454193,7.341529657,7.213713435,7.271322461,7.376462103,7.729970394,8.249647354,8.276018618,8.285965102,8.211743335,8.13602589,7.680065522,7.70672675,7.779031357
"DUSP4",4.627704791,4.707607849,4.507173309,4.643638151,4.717263309,4.455889284,4.437268911,4.553758472,4.44271382,4.407808995,4.5383702,4.466063297,4.582780948,4.547453181,4.692658583
"DUSP5",7.228096763,7.049104166,7.195372142,7.103000884,7.517652051,7.156761003,7.397984816,8.057129511,8.211658425,8.233607269,8.198906569,8.040819098,7.776987389,7.81348511,7.641707465
"DUSP6",11.10059369,11.26766394,11.11989195,11.15506168,11.06390623,11.28935921,11.46693274,11.69066444,11.66819163,11.53552833,11.89758754,11.52519776,11.36230786,11.49052029,10.87800356
"DUSP7",5.573674685,5.874805027,5.558976083,5.362107388,5.146212199,5.848642891,5.464595465,5.889083998,5.022312744,5.591558061,5.098327922,5.789430468,4.94744255,5.484968504,5.193422424
"DUSP8",6.283182694,5.92270042,6.12123983,6.337770781,6.037688149,6.387347437,6.124253167,5.772906528,5.635223675,5.712316527,6.137955381,5.951044929,6.2413735,6.046634201,6.117721971
"DUSP9",5.030629974,5.041299956,5.023932809,5.021753992,4.775390354,5.033499582,5.102873293,5.014776262,5.385928453,5.013868735,5.054137324,5.001241057,5.164532842,4.807406803,4.962552065
"DUT",7.232189894,7.195685687,7.341733546,7.367851875,7.464803596,7.292071115,7.384900829,7.329226609,7.222084289,7.332117086,7.328859122,7.126473946,7.248202167,7.806460449,7.24142978
"DVL1",8.258252453,7.996940113,7.989035883,8.300854034,8.144500281,8.147415311,8.215764862,7.790024787,7.716220428,7.796626757,7.735061073,7.722599127,8.047159654,7.929678943,8.064847926
"DVL2",7.453286793,7.424305897,7.458083242,7.495658081,7.579296476,7.510845113,7.409740467,7.29780098,7.081093829,7.292177771,7.139063524,7.197868067,7.460620832,7.047972566,7.25191898
"DVL3",8.555085792,8.396275581,8.293479398,8.375096887,8.557150889,8.360489964,8.47475432,8.221296305,8.047033458,8.002465081,8.008252754,8.35250378,8.4057899,8.008826793,8.363493572
"DYRK1A",7.31334197,7.281808043,7.565032723,7.222991875,7.19184049,7.527433577,7.269925699,7.427621514,7.403089561,7.261527963,7.336034382,7.244444079,7.112556878,7.228662654,6.95831924
"AGTR1",3.928231138,4.091190409,3.90239068,3.944715546,3.769396979,3.813269094,3.881444495,3.804028396,3.881552387,3.937651882,3.943723668,3.983314002,4.04546095,3.797186341,3.95932338
"TOR1A",8.790085007,8.64947864,8.855575657,8.822862843,8.916870268,8.885993661,9.043029246,9.286775285,9.501373705,9.520099769,9.498832582,9.270814072,9.140139592,9.318906013,9.090420387
"E2F1",5.993117268,5.939279614,5.999473949,5.872401284,5.843991467,5.869386846,5.809219921,5.699566857,5.953907757,5.786805015,5.726785895,6.096691808,6.330238449,5.804237212,6.266083503
"AGTR2",3.859195172,3.66996045,3.747970388,3.8143409,3.759844496,3.777116754,3.799521018,3.68515135,3.726358464,3.865687895,3.738997341,3.853382561,3.733413184,3.66194227,3.736544054
"E2F2",5.742046289,5.712373304,6.037318065,5.641062191,5.876902773,5.708902616,5.6520131,5.586838958,5.529232049,5.798021426,5.832005949,5.87680722,5.925319315,5.36415655,5.956319741
"E2F3",8.238720503,7.93654753,8.238833812,7.883188174,8.303093921,8.062883676,8.205420795,8.456000812,8.086596582,8.068771938,8.136655543,7.850657525,8.080359083,7.982932481,7.656250746
"E2F4",9.04853275,9.021451726,9.119731299,9.123081931,8.996174551,9.113093795,9.043337089,9.011570572,8.981497979,8.975335059,8.915017886,9.111549037,8.985814302,8.780125404,9.209077694
"E2F5",5.758602115,5.844603136,6.013499196,6.314614238,6.171074459,6.148896928,6.239070663,6.106023076,6.112785181,6.222546405,6.213719249,5.871824698,5.930948485,6.197539569,6.166618621
"E4F1",8.127498504,8.32613783,8.10134934,8.254057913,8.183170684,8.08288742,8.101104586,8.011054439,7.908652171,7.939438253,7.874694773,7.897182066,7.791603972,7.967638446,7.785868833
"APLNR",4.857101993,4.702036769,4.697385278,4.761018273,4.595728048,4.910253996,4.645930017,4.698886401,4.628103159,4.6090839,4.53557595,4.826851207,4.993925811,4.530191379,4.797629253
"GPR183",6.974272875,6.933033277,7.437636094,7.358251076,7.296629033,7.628057337,7.162195971,7.171239272,7.104722716,6.808029293,7.369952324,6.876839458,7.060372145,8.254915304,7.468165721
"ECE1",7.841763683,7.771635579,7.849841685,7.719185283,7.588012857,7.546950094,7.712038414,7.829523028,8.019617961,7.879899239,7.816545008,7.913259342,7.659886077,7.341691163,7.732276206
"TYMP",9.936386556,10.09529458,9.846537084,9.909240019,10.02811402,10.1372373,10.63307562,11.11234509,11.18575699,11.44089557,11.20574126,11.23746967,10.54929204,10.60455379,10.29909629
"ECH1",11.3466647,11.30957057,11.22349823,11.34841908,11.25336882,11.26942269,11.33948145,11.01391154,10.8231864,11.23187345,11.0081307,11.15052984,11.37743484,11.30604473,11.17188529
"ECHS1",9.704089315,9.919717396,9.904107288,10.05546474,10.01838876,9.929357207,10.0080942,9.847430637,9.719153738,10.10319876,9.921081856,10.05108771,9.931371999,9.977914732,9.61104817
"ECM1",6.522754723,6.515145673,6.59683962,6.545099628,6.464789848,6.716117813,6.501232867,6.460180568,6.40600295,6.573625571,6.730884658,6.825386691,6.750237625,6.549450136,6.558737561
"ECT2",3.645559894,3.849638153,3.649367005,3.928894489,3.963016196,3.986306667,3.773708996,4.053372701,4.008992067,3.769213524,4.125898598,4.022254274,3.794527432,4.554463992,3.719455678
"EDA",4.378186917,4.42160828,4.374447718,4.318541503,4.344327396,4.48565508,4.320885029,4.247109053,4.261087901,4.295176891,4.33606262,4.384893798,4.329376751,4.234601894,4.439569252
"AGXT",4.626138468,4.613712762,4.49851496,4.598375709,4.59710985,4.551681314,4.610642617,4.506700928,4.451829304,4.510968704,4.442549018,4.558376972,4.624341723,4.555341691,4.733259853
"ABAT",7.994679097,7.992328623,7.986627944,7.733955103,8.092065059,7.81250927,7.973156263,7.966194551,7.627725279,7.360557301,7.461414656,7.495023797,7.405806291,7.646980396,7.571727046
"S1PR1",9.749613564,9.86200326,9.601291549,9.85524418,9.560504805,9.843928759,9.695269551,9.193379699,8.956143451,9.10449453,9.360635872,9.063193363,9.170569591,9.565444074,9.176828785
"LPAR1",5.39782883,5.10126541,5.201058248,5.248107723,5.403744763,5.346848927,5.557589794,5.706107713,5.784896233,5.847084457,5.897490733,5.865720398,5.872138267,5.721062645,5.73113084
"EDN1",6.190767752,6.278067699,5.883356059,6.466919922,6.156704374,6.327297757,6.192192806,6.41795417,6.276299149,6.118297892,6.149930816,6.544872018,6.420281921,6.091338259,6.442465132
"EDN2",5.826083021,5.962487975,5.885376012,5.754294097,5.670159376,5.698445328,5.852695644,5.645357588,5.892460994,5.877461342,5.783118233,5.713735332,5.867276714,5.654496973,6.129146488
"EDN3",4.989960828,4.877461247,5.03325125,4.990319599,4.888508888,4.902327195,4.934233291,4.805252007,4.835828382,4.849476356,4.850974207,4.986622047,5.018526564,4.831151895,5.288262437
"EDNRA",3.919825349,3.863082437,3.886258524,3.90599229,3.874073568,3.942064971,3.950380551,3.863473341,3.794334636,3.926236314,3.805895982,3.886071152,3.987070366,3.926580272,3.961387963
"NR0B1",4.378728348,4.396570454,4.50387304,4.444437523,4.41368936,4.426988359,4.43488073,4.273847157,4.557953444,4.339715469,4.44758712,4.381761785,4.294474648,4.376162688,4.630289521
"EDNRB",3.882423268,3.765792023,3.72483248,3.805424923,3.914706218,3.81176204,3.829325892,3.986617294,3.981826867,3.925547353,3.880230264,3.840738597,3.97222589,3.950658628,3.780693245
"PHC2",12.38708325,12.2280126,12.1833696,11.959669,12.5179918,12.1105716,12.54193825,12.66455951,12.5062449,12.53129984,12.3217539,12.17561809,12.0001613,11.9387825,11.83604559
"EEF1A2",5.324279328,5.370640831,5.436633891,5.426579277,5.214585209,5.432620189,5.312269755,5.179008329,5.337390973,5.278726592,5.287842033,5.257419124,5.347757269,5.112928111,5.336128983
"AHCY",7.771704278,7.787086245,8.043948401,8.075813016,8.087838333,7.883594691,8.228368518,8.179219631,7.874665094,8.31274932,8.161681806,7.922430519,8.228145271,8.280185188,8.022741002
"HIGD2A",10.99933535,10.88720334,10.95852456,11.0785962,10.97123612,10.99050315,11.03359416,10.84771906,10.5858628,10.8165821,10.73313369,10.91245081,10.9521989,11.02426165,10.92351871
"KRT24",4.017808513,4.552653615,4.11008839,4.147097408,4.256073082,4.008425156,3.901228317,4.008860421,3.899152077,4.000081523,3.88078014,4.17124344,3.911055908,3.956046049,4.23677764
"AGO3",7.937830055,7.470707279,8.217039159,7.125798791,7.694520164,7.211535391,7.421114744,7.801162118,7.520546435,7.381042999,7.325790308,7.509353625,7.929181833,7.67708258,7.056288244
"AGO4",7.628060563,7.616158458,7.649943356,7.447978975,7.829450834,7.632191634,7.797727795,8.170278971,8.158112166,7.790905543,7.955547474,7.315304513,7.174696817,7.628672806,7.238338924
"EEF1D",11.508511,11.62281882,11.44588249,11.74877427,11.62197153,11.67112922,11.68317643,11.47066704,11.12103534,11.44166751,11.34643563,11.26791892,10.52649657,11.94728073,11.30146383
"EEF2",13.6332574,13.65585603,13.60338775,13.70123797,13.55044853,13.65374491,13.70205132,13.48336678,13.15158672,13.25651034,13.28537653,13.19208626,13.22653767,13.47225356,13.42565959
"EIF2D",8.456144646,8.102833052,8.444477867,8.750900055,8.643799186,8.610490282,8.57120882,8.505871355,8.485475596,8.299312848,8.358850972,8.319675004,8.476453976,8.769123429,8.600691507
"EFNA1",5.918919751,6.016898531,5.861131738,5.850200034,5.780267514,5.826390673,5.552708172,5.499823383,5.32782845,5.498610734,5.530141082,6.15770529,5.632018946,5.492016334,5.810834707
"EFNA2",4.657263494,4.583242022,4.793465579,4.616376078,4.709917647,4.455650764,4.8883709,4.644010857,4.900905697,4.583972966,4.557846424,4.795457915,4.383159366,4.226167515,4.611247306
"EFNA3",6.843440084,6.721866145,6.713869022,6.723660477,6.798861215,6.879572475,6.608906761,6.463274935,6.880652619,6.59744188,6.574066064,6.748389657,6.998526659,6.441469857,7.181979907
"EFNA4",7.12838492,7.18325174,7.161795406,7.357825995,7.348639897,7.061231436,7.385682954,7.282985683,7.207717955,7.364961146,7.167726972,7.526506521,7.227485216,7.460798512,7.389675074
"EFNA5",4.520775357,4.720666717,4.484540433,4.704994085,4.360211783,4.311986226,4.345240189,4.478492325,4.511216313,4.519598212,4.600816986,4.775308848,4.777640733,4.614785223,4.700251167
"EFNB1",5.349327237,5.595717218,5.385241624,5.638918079,5.43087714,5.571448893,5.571969376,5.542402814,5.403340438,5.57283105,5.54331473,5.642944705,5.59201501,5.394766895,5.760616915
"EFNB2",4.168070598,4.181781984,4.25504274,4.15444449,4.044400261,4.171544469,4.117726345,4.242420707,4.072199383,4.173461099,4.094790459,4.143136909,4.184706405,4.084710294,4.148859895
"EFNB3",5.575313689,5.562966202,5.569386544,5.655354046,5.389772906,5.539611284,5.508025664,5.334807943,5.503242236,5.471440966,5.534840102,5.716840871,5.918925801,5.47315001,5.799930209
"EGF",5.69426041,5.315558359,5.542761245,5.86281667,5.483890032,5.412280607,5.503653287,5.216953194,5.509298518,5.550694382,5.650858734,5.435753863,5.675100534,4.951644055,5.312047983
"CELSR3",5.846002839,5.893133525,6.050777297,5.953989975,5.861574053,5.825346531,5.755856663,5.398116917,5.713094715,5.492339334,5.61297539,5.772843466,6.001808299,5.433312214,6.050291724
"CELSR2",5.847613946,5.695595752,5.554450829,5.653493653,5.775868923,5.841604393,5.674924884,5.542858787,5.268948183,5.606001974,5.528643613,5.764431006,5.577029082,5.444307393,5.845464015
"MEGF6",7.099706695,7.314256436,7.193984807,7.659844279,7.226916181,7.146814229,7.236287598,6.996274576,6.903712608,6.823906803,6.984395015,7.142969906,7.311131825,6.881097164,7.184318041
"MEGF8",4.50548566,5.021914575,4.72077186,4.682807575,4.697550781,4.625476277,4.644003524,4.872825351,4.397340456,4.617976927,4.427660843,4.787121988,4.76467891,4.651760276,4.553943297
"EGFR",4.867102483,4.688916625,4.756183822,4.675846144,4.640847582,4.816534894,4.760933447,4.678485038,4.764609924,4.725278764,4.771224459,4.93882695,5.102697609,4.648765056,5.100416453
"EGR1",5.73237386,5.537859348,5.536312266,5.638571371,5.641312773,5.489428165,5.679580272,5.603022892,5.295160654,5.661988719,5.474070924,5.841321763,6.468997149,5.525307529,5.644610578
"EGR2",3.75881805,3.638853183,3.852039819,3.738709403,3.822949867,3.777252644,4.324594866,5.057763161,4.103936255,4.897774838,4.420822056,4.866579017,4.152719539,4.425737544,3.803641579
"EGR3",4.631481058,4.474311694,4.542825876,4.552216428,4.66657297,4.747070576,4.753401556,4.786804604,4.874860718,4.647040055,5.014522462,4.589708695,4.569128732,4.582133869,4.725725733
"EGR4",4.886295068,4.85849863,4.644490711,4.819870544,4.978376229,4.730327891,4.774412628,4.715862077,4.815061547,4.766555084,4.641444185,4.887753434,5.265380931,4.655809664,5.171371773
"EHHADH",3.90024021,4.162525388,4.144397877,3.875907357,4.127073591,4.096052081,3.91640243,4.00590191,4.245760534,3.88220411,4.171426168,4.075589728,4.132501695,3.680912338,3.889869643
"DTX3",5.763801599,5.79698301,5.701642727,5.693568579,5.493524991,5.668701693,5.629739035,5.444122133,5.567706038,5.420134003,5.485638292,5.561110766,5.524256079,5.373793684,5.624624096
"ZFC3H1",9.41805645,9.278456764,9.427789702,9.172656903,9.242562801,9.447966049,9.00451274,9.122579836,8.929169862,9.033302582,8.938165658,9.069373244,9.048522603,9.366491584,9.130858276
"EIF1AX",6.466781223,6.329709803,6.571766744,6.757973779,6.828576181,6.895019505,6.875343872,6.911701497,6.627203272,6.712537206,6.908162133,6.171418958,6.432671489,7.563792292,6.356636325
"EIF2S1",7.409152358,7.263145243,7.566448417,7.609966765,7.731723064,7.687759428,7.640218323,7.874394624,7.663023695,7.936373911,7.954145722,7.618880557,7.605895759,8.505036527,7.700195023
"PAOX",6.358933117,6.181220656,6.512577742,6.405910811,6.655890072,6.323912219,6.376788931,6.567921877,6.446972056,6.551745895,6.674379978,6.681552797,6.712274032,6.513930899,6.418702949
"EIF2B1",9.570456621,9.620288654,9.644529777,9.683481683,9.593360287,9.573131835,9.700665245,9.41249981,9.474691958,9.604453992,9.490697163,9.603490967,9.629999984,9.791914879,9.53836005
